ticker,run_pct,run_bars,A_px,start,prior_sq,prior_rng,brk_vol,consol_breakout,L_atr,L_rsi,L_mr,L_de20,c1_ret,c1_batr,c1_vr,c1_rng,c1_cum,c1_contrib,c2_ret,c2_batr,c2_vr,c2_rng,c2_cum,c2_contrib,c3_ret,c3_batr,c3_vr,c3_rng,c3_cum,c3_contrib
AAPL,9.738984470323677,22,33.6349983215332,30.649999618530273,1,2.1585651313379013,0.7536544317709494,0,2.0696851201168216,47.318544623938955,0.42575996924261533,-1.1996799076690647,-0.7968431107468903,0.5191728651867504,0.7536544317709494,1.452327209844067,0.5301806965487942,0.054439012421094196,2.5314423907359282,0.9228812171623186,0.8984593327246916,1.8991860993243668,3.0750443061846577,0.3157458886555199,-1.5351763862003411,0.6474604956983588,0.7996473166743467,1.7118036230763953,1.4926605659305712,0.1532665516080202
AAPL,7.7902079789266425,12,33.24250030517578,30.84000015258789,1,2.007442925483804,0.8321126014282161,0,2.1913029591554984,44.810279706136974,0.716624695384306,-1.8977696854204158,0.19998399786247573,0.1828176005358518,0.8321126014282161,1.6445833888361725,1.5402087520089318,0.19771086422536643,1.8840815664244275,0.3550464710114639,1.0368802876664118,1.1832017738072884,3.4533091076144156,0.4432884355534526,-1.0186514839207914,0.40514860323378205,0.7804918444007205,1.527865983089343,2.399480439224538,0.3080123721620004
AAPL,11.533299663825407,7,33.24250030517578,29.80500030517578,1,1.172517292371384,1.4306657202657882,1,1.696772682863322,28.106228809245167,1.2923241629052575,-4.658879813145549,2.673439737346004,0.626665886102773,1.4306657202657882,2.141466106253554,3.405466798375365,0.2952725497159091,1.9305685483282047,0.2898480533655871,0.9612067080934646,1.1459512967056025,5.401780217636764,0.46836381392045456,-0.039792336702668796,0.20180664844373994,0.7474503231674873,1.0588343480551514,5.359838386361955,0.4647272283380682
AAPL,27.054347162661347,14,29.22249984741211,23.0,0,3.0085447520985773,1.4494197059416267,0,4.034178164556834,23.863933542083373,2.2763151343104613,-10.642220256567583,0.6012365212122244,1.5520402497720627,1.4494197059416267,7.335647548735204,12.760867243227752,0.4716752973747403,5.735497108309384,0.5845054888259666,1.2995787480831889,4.412431607407461,19.228263523267664,0.7107273151948484,2.9446582693481553,0.15481364824321223,1.0986889395799704,2.851577464503248,22.739128444505774,0.8404981390897817
AAPL,15.385334555818645,24,30.954999923706055,26.827499389648438,1,2.2068877896313763,1.0210011617843684,0,2.8649974534878475,41.931347084331826,1.136363467780044,-2.741985840304477,0.7300560403317722,0.7658833028119648,1.0210011617843684,3.1346250865806358,2.860870156247956,0.1859478678132476,0.36238588134818966,0.29262904459539973,0.9145421202955218,2.0761898150405544,3.2336234271260924,0.21017569786307666,0.4784246119669789,0.2265501189391916,0.8515717843168227,1.7698331362069373,3.7275184894267723,0.2422773762834456
AAPL,8.036034386437219,4,29.979999542236328,27.75,0,1.9221022913063053,0.585935108995209,0,2.272974350186266,44.77149547619895,0.7936845105795646,-2.1334923379151185,-0.42914508885959396,0.480300887473199,0.585935108995209,1.5216846862372142,2.4234256228885136,0.30156984233151607,3.1665039993085293,0.5907983788723516,0.9851761434501671,1.6966474961516407,5.666667491466075,0.7051571980615176,1.2703536977910272,0.43434264050627913,0.9122761401160304,2.5172570251707076,7.009007909276464,0.8721973516073906
AAPL,21.647364576388167,53,28.09749984741211,23.09749984741211,0,3.097816733156922,0.9813901288757741,0,3.4670997869765707,35.234980284898114,1.652623445842253,-5.723253496987125,3.4541397879629896,0.8029238861263133,0.9813901288757741,3.0717053382563595,5.357719429530373,0.24749984741210937,-0.9348634343030257,0.01262553067864075,0.6237624177182743,1.3584958565259253,4.372768635368119,0.20200004577636718,-2.022189092679618,0.30078972586567404,0.5825687390238732,1.8628303066220284,2.2621538922959714,0.10450019836425781
AAPL,13.881745836023704,16,25.47249984741211,22.36750030517578,1,1.8805380407195393,0.9058514640138055,0,2.3480036682405676,22.541109775232442,1.5465097523611708,-7.266751636056198,0.19924763390795608,0.25036447582312754,0.9058514640138055,1.8448942011458085,1.1735726031490374,0.08454070669580825,3.7118876877564815,0.6831710860965484,1.249470079978788,2.9186173241710165,4.929021987868691,0.35507219668852286,-0.41542330747590483,0.481100423571454,0.9429542324449341,1.8076744578327215,4.493122374224568,0.32367127501821347
AAPL,20.46994902397114,35,27.5575008392334,22.875,1,1.682671658487764,1.143916474799623,0,1.9887655022324147,31.387294226508004,1.2857797558236321,-4.341017647326841,1.684045422582991,0.38289589524309325,1.143916474799623,1.6241097680709624,2.284149003159153,0.11158547588390777,0.8654826580651809,0.24623019642282573,1.0225784057954788,0.9745823977424751,3.1694005747310454,0.15483187432560522,1.2711831873363044,0.6771817375183993,1.0092872769712933,1.5376502246561445,4.480872649312671,0.21890003947080605
AAPL,15.76124437189835,21,29.672500610351562,25.63249969482422,1,1.2372842221177238,1.9448842788817953,1,1.5356621553841,47.422930583651635,0.2967728026500466,-0.9560622323135202,2.3804954938527803,0.2534931122464129,1.9448842788817953,1.4358527981255789,5.286255957743884,0.33539585029016244,3.538675129982412,1.5773212853077372,3.095390594217841,3.9634968580368066,9.011994512610192,0.571781916450595,3.399841787499547,0.8177362709578141,2.3040110284944166,1.9382240192775397,12.718229855436627,0.8069305668601083
