ticker,leg1,pull,leg2,corr_bars,resume,hold,swing,sig,rsi_at_peak,mr_at_peak,mr_at_corr,pb_bucket
AAPL,8.193631506269906,8.034661805432439,3.866442815878299,7,0,3.29777443272293,12.276876398881898,3.296100545506575,55.92887023337328,0.00973196789280025,1.4423983390072859,5-10%
AAPL,3.866442815878299,3.076622260046109,6.8012997215647495,10,1,7.467791957078162,10.830710901913843,7.4640330610996175,48.4441769521473,0.5383616299007334,0.996796609762609,0-5%
AAPL,6.8012997215647495,3.6056166589494523,15.021243780524362,19,1,18.364892975407177,22.74418331350948,16.611724979773857,60.004073952626754,-0.22117527506751136,1.2867438416959318,0-5%
AAPL,15.021243780524362,3.38517266265805,6.576260091731853,5,1,18.385614516462724,22.48533993227658,13.26975272740103,73.09052415090198,-0.8692852087371694,-0.10702769664665086,0-5%
AAPL,6.576260091731853,5.381955452408545,13.770446956245241,3,1,14.676543359726267,21.152287455613738,6.562968112047418,70.86019019047009,-0.8683369450908937,0.6306448571805613,5-10%
AAPL,13.770446956245241,4.941471701456178,10.233616181147024,5,1,19.1660161917159,25.31327782532283,12.858571434434541,71.01768579157894,-0.8492174781780136,0.5710185703474916,0-5%
AAPL,10.233616181147024,1.0836974252676566,6.248127169658972,12,1,15.801913787563343,17.021152703858853,9.542784637192403,69.0601245868911,-0.7581621266557033,0.21876736333847538,0-5%
AAPL,12.736116156311606,8.032502779412727,6.712805344310658,5,0,10.590460309489314,20.203872186620774,10.585140079334575,69.02324859688562,-0.8178407168197678,0.9254436088776979,5-10%
NVDA,3.04997081654495,13.098240311805847,4.492756264772126,9,0,-6.474398219364431,7.5797548362511185,-6.471186020254748,53.243826001806596,,,10-20%
NVDA,4.492756264772126,17.267688421975745,7.963120861336609,4,0,-6.716667242556956,12.713640737477816,-6.71333390893567,46.283503524438125,,,10-20%
NVDA,7.963120861336609,8.928572254944617,31.798809268893375,5,1,29.539275520256634,42.19410774477789,29.524480882496505,42.07541659547061,,,5-10%
NVDA,31.798809268893375,16.558864251617038,21.860470789841962,12,1,33.96535005102219,60.510649470479336,33.94834237599669,64.72752591433411,,,10-20%
NVDA,21.860470789841962,8.333335861096003,8.258151235143925,4,0,20.880231698508794,31.823892763525517,20.869766582659533,64.75858383481469,,,5-10%
NVDA,8.258151235143925,11.410255117058941,9.11722500089709,3,0,4.599551157579295,18.028290465063456,4.597226382000508,59.18384931508907,,,10-20%
NVDA,9.11722500089709,2.984082002709719,7.450441775105288,9,1,13.69819547149604,17.146940316199576,13.691321373760301,54.51019185791671,,,0-5%
NVDA,7.450441775105288,16.28498967004507,10.486323179648764,11,0,-0.6651785768122541,18.61804235760317,-0.6648709875238468,58.662934665274875,,,10-20%
NVDA,10.486323179648764,7.015130561228154,19.60059068555746,5,1,22.822340618265038,32.04229514961393,23.874206750941717,53.43847865395222,,,5-10%
NVDA,19.60059068555746,10.575139488508837,6.500690399868028,24,0,13.855322782958503,27.275454802438947,20.575779899444502,65.14265591784905,,,10-20%
NVDA,6.500690399868028,18.766228719593116,5.595518035812146,27,0,-8.694536772562607,12.359955739457108,-8.69021450417632,60.666480079793715,,0.6930899530996841,10-20%
NVDA,5.595518035812146,5.828919235569742,2.250803704457546,8,0,1.6286496932719365,7.872265867503348,1.6278103684252976,48.15129099427808,-0.29118180358611695,0.38668782281438535,5-10%
NVDA,2.250803704457546,7.783017342796727,14.663261190200611,4,1,8.068977007938726,17.144106120721467,6.377656397993459,47.950422066142586,-0.12995570113418772,1.043546966329143,5-10%
NVDA,14.663261190200611,5.353161722775391,5.6559329611156715,4,0,14.61326119020061,21.048538374147295,12.816540980302848,61.97646349756288,-1.3471685402826907,-0.292364374811747,5-10%
NVDA,5.6559329611156715,8.029742584163087,18.189169436009955,10,1,14.796819340709888,24.773869626610065,8.508167119249933,57.66391699672744,-0.9126490326754572,0.5565638843010413,5-10%
NVDA,18.189169436009955,8.344731736293072,3.2835753178061755,19,0,11.833585815462861,21.969999831930874,10.858042984345317,69.0020361192243,-1.4901805002517443,0.4429238997240526,5-10%
NVDA,3.2835753178061755,10.910398108224296,2.8386022290686186,27,0,-5.423136187268893,6.115385189039169,-5.420449619175249,50.1701788447227,-0.3546417955261772,0.5322312981953079,10-20%
NVDA,2.8386022290686186,10.252365500568548,6.854125542255607,6,0,-1.428757388703678,9.787289131749878,-1.4280680100093202,48.7069748123039,-0.363194120835068,1.082446075761332,10-20%
NVDA,6.854125542255607,0.49341471589709845,4.545450067269504,5,1,11.109927326330503,11.611126463596312,11.104347362667344,49.205964204431936,-0.2254270517457114,-0.397272250340544,0-5%
NVDA,4.545450067269504,3.873519790485666,8.141455551354255,11,1,8.627687253157962,12.956971415459495,4.493177342235866,59.34117451522664,-1.1959099219598694,-0.021385103194133854,0-5%
NVDA,8.141455551354255,8.897345848344033,5.258771734302186,7,0,3.650664287905345,13.728367848951828,4.552960203996892,67.47580712344865,-1.6034774621348309,0.496384651025664,5-10%
NVDA,5.258771734302186,-0.9516228675741761,-2.7494082143722016,13,0,3.2889050576582917,2.264778417891977,6.207308057115379,57.99651697670307,-0.9433236844366567,-1.3363908694721678,
NVDA,-2.7494082143722016,0.0807792166024063,3.395315739828084,4,1,0.4213308682388059,0.4525564356011703,-0.04999999999999449,49.309384001699264,-0.2614073631209512,-0.25424130589882943,0-5%
NVDA,3.395315739828084,5.160280099878554,7.9142581575807185,19,1,5.770535761438021,11.478287950323763,2.697214179101892,58.88885784149926,-1.0587705013454778,0.5459021109524024,5-10%
