ticker,pole,flag_depth,retrace,flag_bars,run_to_top_brk,run_to_top_flag,rsi_at_top,mr_at_top,next_pb,resume,leg2,fwd10,entry_brk,top_px,nl_px,leg2top_px
AAPL,8.061106112649092,3.7521127188592227,0.502979919868618,5,3.521741819943064,8.975401055950488,64.0463927654477,-0.6426249245098518,2.762239111644188,1,22.237710149893395,2.255374957132772,28.487499237060547,29.5049991607666,28.690000534057617,35.06999969482422
AAPL,9.025401055950491,2.762239111644188,0.33367406621879425,3,17.842260944404792,22.187710149893395,83.03098281893602,-1.2455775697957738,2.302534755949655,1,6.136449087807239,0.8236014577087225,29.747499465942383,35.06999969482422,34.26250076293945,36.3650016784668
AAPL,20.220972120109334,4.523307712218994,0.26892695718647525,2,0.9295282673012106,6.357656275618412,61.13660389716513,-0.39395178987027935,10.370571541851158,0,8.79795775114378,-4.925157873718156,45.43000030517578,45.875,41.11750030517578,44.73500061035156
AAPL,18.514592124971788,2.4216004247485268,0.15501015884743258,9,1.1854663475814264,4.493498433994442,69.64487315563278,-0.9281133899659761,6.936149038299483,0,6.595473054132861,-1.610799305841637,47.95750045776367,48.54999923706055,45.182498931884766,48.162498474121094
AAPL,23.640850228323064,3.4573145019066316,0.18081638367232655,21,10.453079477908872,16.58126987693584,70.15599092811453,-0.6518593182239901,6.631595148185232,1,9.898149361371988,5.500286155612355,44.724998474121094,49.42250061035156,46.14500045776367,50.712501525878906
AAPL,16.631269876935843,6.631595148185232,0.46505851276888266,2,1.3243128016584726,9.848149361371988,74.58638655497916,-0.8310579580206973,1.8437295443094608,1,8.136204559581506,3.6881506241462247,50.025001525878906,50.712501525878906,49.77750015258789,53.82749938964844
AAPL,9.898149361371985,1.8437295443094608,0.20470742301913486,14,5.1039001636558,11.129747093867797,67.64034293159217,-0.6738899285081996,13.005372869476798,0,11.351127013452178,-9.310282018685855,52.630001068115234,55.342498779296875,48.14500045776367,53.61000061035156
AAPL,12.646765258181746,4.9863057050767585,0.4441382415174753,15,18.006476139833456,24.52583503797498,77.01950856696297,-1.161204869935392,4.369399796670942,1,27.921493297718982,4.140790882663259,56.752498626708984,67.0,64.07250213623047,81.9625015258789
AAPL,35.5768774622569,7.916741482816565,0.3016923255996448,5,8.76212243843976,20.392305414935834,65.77831049779704,-0.6480313792813629,6.093406374163509,1,33.1801134886764,5.357393262740562,73.44999694824219,79.92250061035156,75.05249786376953,99.95500183105469
AAPL,20.442305414935827,6.093406374163509,0.3590123015176671,3,24.175570837996457,33.1301134886764,71.08634778646902,-0.7894733420223347,10.814871682219065,1,54.78153673616295,6.5682720925784865,80.4625015258789,99.95500183105469,89.1449966430664,137.97999572753906
AAPL,23.270270717137358,8.94156396933466,0.4736640258863639,5,4.278747175253445,14.754557280496876,69.64739465901624,-1.0743086346520283,10.25569646398667,0,5.8904828918409535,-1.6610431406661297,139.07000732421875,145.08999633789062,130.2100067138672,137.8800048828125
AAPL,10.776013188749129,4.413393345725392,0.45369109234541,1,18.609194973397784,24.347240849156133,70.32834459262307,-0.7602859344780882,8.054684991846564,1,9.24399564487608,6.690982243875987,153.49000549316406,182.1300048828125,167.4600067138672,182.94000244140625
AAPL,26.745596523792937,8.565262783137886,0.4059020855512024,18,2.961439438988406,12.625473430725192,62.348545634714064,-0.37511820380781424,3.799188161649056,1,6.962431662917523,5.571794544178066,157.39999389648438,162.13999938964844,155.97999572753906,166.83999633789062
AAPL,12.675473430725201,3.799188161649056,0.33771939731147577,4,2.7092976784291958,6.912431662917523,69.59719314786055,-0.7901240552137608,4.2315977664585755,1,5.244714574311482,1.7553622153250403,162.36000061035156,166.83999633789062,159.77999877929688,168.16000366210938
AAPL,16.454394161963478,2.840406331610758,0.2010270297803932,7,3.155458074106038,6.442397101668468,69.6944391269684,-0.8797913825921672,9.743511383628684,0,8.997062151639179,1.819876075785265,193.4199981689453,199.6199951171875,180.1699981689453,196.3800048828125
AAPL,13.968794437572555,0.19785835143716576,0.01614289470968687,14,15.856938572650197,17.93745710075329,78.84641505272934,-1.3148587249486812,6.180745140314684,1,14.831308356061367,1.6528052743782995,189.97999572753906,220.1999969482422,206.58999633789062,237.22999572753906
