ticker,has_res,level_dist_atr,age_bars,touches,res_drop_dep,res_drop_spd,reached,stalled,broke,short,cont_atr,apex_at_res,apex_placebo
NVDA,True,1.0568351865704095,6.0,5.0,0.6584659913169296,0.10974433188615494,True,False,True,False,3.282594140105095,True,True
NVDA,True,1.2199073882623173,402.0,4.0,0.6640451105505344,0.3320225552752672,True,False,True,False,2.301188936949418,True,True
NVDA,True,1.3548033985404944,417.0,4.0,0.6640451105505344,0.3320225552752672,True,False,True,False,8.385765863379785,True,True
NVDA,True,1.0440459788911953,79.0,7.0,2.0505934018074177,0.157737953985186,True,False,True,False,1.4511582473896956,True,True
NVDA,True,1.1876165658991875,6.0,5.0,0.6084597903379402,0.10140996505632335,True,False,True,False,1.5398063061313687,True,True
NVDA,True,1.0301294391737057,1859.0,5.0,0.7462686567164187,0.37313432835820937,True,True,False,False,,True,True
NVDA,True,1.2458527104100015,1869.0,6.0,0.7462686567164187,0.37313432835820937,True,False,True,False,13.627203097935952,False,True
NVDA,True,1.2089580769346764,3.0,4.0,0.3044982698961922,0.10149942329873074,True,False,True,False,26.035167600467265,False,False
NVDA,True,1.1124857008434406,1420.0,5.0,3.5270583280690717,3.5270583280690717,True,False,True,False,1.3543304184180758,True,True
NVDA,True,1.6222183207025287,642.0,2.0,0.6647807637906632,0.07386452931007369,True,False,True,False,5.722825742478356,True,True
NVDA,True,1.101183194805639,1916.0,10.0,0.77508253193628,0.12918042198937998,True,False,True,False,2.3429429676715308,True,True
NVDA,True,1.097540060275487,1984.0,2.0,0.6917983056490712,0.2305994352163571,True,False,True,False,2.871471087930008,True,True
NVDA,True,1.1895343267420802,984.0,4.0,0.5300353356890452,0.1766784452296817,True,False,True,False,1.6121320480846824,True,True
NVDA,True,1.209547561491573,1275.0,4.0,1.2838424649775244,0.09170303321268031,True,False,True,False,11.113607594411256,True,True
NVDA,True,1.6489258836865888,1309.0,3.0,0.8020678906754909,0.26735596355849695,True,False,True,False,1.785388715439968,True,True
NVDA,True,1.4371634061665568,35.0,1.0,0.4876933627981303,0.09753867255962606,True,False,True,False,10.778725546249529,True,True
NVDA,True,1.0704495434931827,1408.0,3.0,2.8873344247655868,2.8873344247655868,True,False,True,False,2.379759728922899,True,True
NVDA,True,1.1398451983263262,1134.0,2.0,1.2788290952099273,0.18268987074427534,True,False,True,False,0.6277408338608699,True,True
NVDA,True,1.0713442073732766,1514.0,2.0,0.3836412395709287,0.3836412395709287,True,False,True,False,4.380306063057661,True,True
NVDA,True,1.055070837601482,1276.0,3.0,1.8880597014925382,0.18880597014925382,True,False,True,False,9.093705790755912,True,True
NVDA,True,1.046626315156385,386.0,5.0,1.6629671409337337,0.33259342818674675,True,False,True,False,1.0237074907368797,True,True
NVDA,True,1.482164193368042,915.0,2.0,2.0505934018074177,0.157737953985186,True,False,True,False,9.62418616226983,True,False
NVDA,True,1.030695912450294,1983.0,4.0,0.34604570687046227,0.11534856895682076,True,False,True,False,0.7103444802022081,True,True
NVDA,True,1.1550265443274212,978.0,6.0,2.696113580955126,0.15859491652677213,True,False,True,False,5.886909483991341,True,True
NVDA,True,1.2506791762325964,609.0,2.0,1.434730369637431,0.23912172827290518,True,False,True,False,19.55009028110976,False,False
NVDA,True,1.740077639131992,2.0,1.0,1.4232777497052365,0.7116388748526182,True,False,True,False,4.214854725897523,True,False
NVDA,True,1.5086829864953597,12.0,1.0,1.4232777497052365,0.7116388748526182,True,False,True,False,3.07576660472604,True,False
NVDA,True,1.4809521382100448,57.0,1.0,2.0824725229319974,0.5206181307329993,True,False,True,False,5.575933889502214,False,False
NVDA,True,1.4741752102873729,4.0,1.0,1.3425999052282442,0.33564997630706106,True,True,False,False,,True,False
NVDA,True,2.8322385530827185,157.0,1.0,6.146458583433379,0.5122048819527815,False,False,False,True,,False,True
NVDA,True,1.7319613412432202,6.0,1.0,1.1996433492745433,0.19994055821242387,True,True,False,False,,True,False
NVDA,True,2.0163445466473067,168.0,3.0,2.250513347022583,0.5626283367556457,True,True,False,False,,True,True
NVDA,True,1.0902938334856742,183.0,4.0,2.250513347022583,0.5626283367556457,True,False,True,False,1.3998834405248208,False,False
NVDA,True,1.045316622861418,195.0,2.0,2.3185737005105853,0.7728579001701951,True,False,True,False,1.619666415642419,True,True
NVDA,True,1.385959863821959,6.0,1.0,0.7696147766037084,0.1282691294339514,True,False,True,False,14.84818539423238,True,False
NVDA,True,1.303827845944997,332.0,1.0,6.146458583433379,0.5122048819527815,True,False,True,False,1.4816225522102078,False,True
NVDA,True,1.359382858970864,3.0,1.0,1.4143167028199526,0.47143890093998425,True,False,True,False,2.533815669102152,False,True
NVDA,True,1.2413764529354123,6.0,1.0,0.7983517898532,0.1330586316422,True,False,True,False,3.42619901010175,True,True
NVDA,True,2.8652051075189524,59.0,3.0,2.0933977455716577,0.09968560693198372,True,False,True,False,6.256672377643447,True,True
NVDA,True,2.0939376344598535,451.0,2.0,2.3185737005105853,0.7728579001701951,True,False,True,False,0.7264681588942392,True,False
NVDA,True,1.1370609244190264,34.0,3.0,0.5720535038277167,0.5720535038277167,True,False,True,False,13.349390593179029,True,False
NVDA,True,1.0202223544069002,336.0,1.0,1.0261421939897426,0.20522843879794855,True,False,True,False,0.9396784843221234,True,True
NVDA,True,1.0510890090112883,375.0,3.0,2.746273493195075,0.549254698639015,True,False,True,False,1.9162161164283005,False,False
NVDA,True,2.311363702366349,371.0,3.0,2.3162134944612287,1.1581067472306144,True,False,True,False,1.048009629023228,True,True
NVDA,True,1.1995562894699443,516.0,2.0,1.1424519382288076,0.22849038764576152,True,False,True,False,2.1032220275373215,False,True
NVDA,True,1.2910400791038088,60.0,1.0,1.4321588323000884,0.23869313871668138,True,False,True,False,2.6101462468837613,True,True
NVDA,True,2.5036174103527813,543.0,1.0,5.6205907434684965,0.3747060495645665,True,False,True,False,4.318740032858472,False,False
NVDA,True,2.596936223380996,5.0,1.0,1.9713124185011945,0.39426248370023886,False,False,False,True,,False,False
NVDA,True,1.2398223561726944,575.0,1.0,5.6205907434684965,0.3747060495645665,True,False,True,False,0.9827860140392706,True,True
NVDA,True,1.727475448705841,613.0,1.0,5.6205907434684965,0.3747060495645665,True,False,True,False,16.98442247887257,True,True
NVDA,True,2.8656410717693226,1422.0,1.0,3.1400966183575045,0.34889962426194493,True,True,False,False,,True,True
NVDA,True,1.0270420602126162,1564.0,2.0,0.6399638608643234,0.21332128695477448,True,False,True,False,2.289447925890658,False,True
NVDA,True,1.25775335919546,1551.0,1.0,0.4876933627981303,0.09753867255962606,True,False,True,False,1.51323451028209,True,True
NVDA,True,1.562847506773288,35.0,2.0,0.9923954372623627,0.06615969581749084,True,False,True,False,17.963764445669884,True,True
NVDA,True,1.3764113828137339,185.0,2.0,0.40983606557375785,0.08196721311475157,True,False,True,False,2.5837897887907766,True,True
NVDA,True,1.3395059744015052,1544.0,3.0,2.3020324907117335,0.3288617843873905,True,False,True,False,1.9526601176134333,True,True
NVDA,True,1.0077340450509547,1851.0,2.0,0.9482821504121463,0.31609405013738207,True,False,True,False,1.4719710770407557,True,True
NVDA,True,1.2348493445313682,1517.0,2.0,0.4051512082187833,0.050643901027347914,True,False,True,False,18.90409070084036,False,False
NVDA,True,1.101266919018701,1989.0,1.0,0.9184397163120479,0.0706492089470806,True,True,False,False,,True,False
NVDA,True,1.0736273182825966,1584.0,3.0,2.2182596291012735,0.4436519258202547,True,False,True,False,2.497826822126988,True,True
NVDA,True,1.0852223000252919,1800.0,1.0,1.7481257208765941,0.21851571510957427,True,True,False,False,,True,True
NVDA,True,1.1762986442364143,194.0,6.0,0.26088847017900835,0.26088847017900835,True,False,True,False,2.9859888661385705,True,True
NVDA,True,1.1904788589153652,160.0,2.0,1.591038812785381,0.14463989207139824,True,False,True,False,4.875294374605787,True,True
NVDA,True,1.2207598630238257,1905.0,3.0,1.2568386810586936,0.12568386810586935,True,False,True,False,5.969156683168192,True,True
NVDA,True,1.075953051016357,559.0,1.0,1.4104212357256152,0.28208424714512303,True,False,True,False,2.4429425830453466,True,True
NVDA,True,1.103518118266922,828.0,2.0,0.41559853957896115,0.20779926978948057,True,False,True,False,1.586307295008742,True,True
NVDA,True,1.456152761599362,30.0,5.0,0.7646691635455601,0.152933832709112,True,False,True,False,2.0728762841591193,True,True
NVDA,True,1.290963412725872,61.0,2.0,1.4882004162249154,0.4960668054083051,True,False,True,False,6.72409777548634,True,True
NVDA,True,1.1086801687439012,672.0,3.0,0.9923954372623627,0.06615969581749084,True,False,True,False,2.3949644421894867,True,True
NVDA,True,1.0314780621954684,101.0,2.0,2.182784108407756,0.13642400677548475,True,False,True,False,8.062851417466861,True,True
NVDA,True,1.0654010553783804,1122.0,4.0,1.4321588323000884,0.23869313871668138,True,True,False,False,,True,True
NVDA,True,1.3607344828626269,1606.0,5.0,0.6652578852625768,0.22175262842085894,True,False,True,False,0.7767282670417696,True,True
NVDA,True,1.0513803016352692,1284.0,3.0,0.5720535038277167,0.5720535038277167,True,False,True,False,4.303531234659593,True,True
NVDA,True,1.3407120143414755,1573.0,3.0,1.472534745201854,0.24542245753364236,True,True,False,False,,True,True
NVDA,True,1.1856525552335286,1585.0,4.0,1.472534745201854,0.24542245753364236,True,False,True,False,1.7524205349330777,True,True
NVDA,True,1.055365171415848,1654.0,2.0,1.4580602883355185,0.4860200961118395,True,False,True,False,5.004473554778336,True,True
NVDA,True,1.358725416813881,1490.0,1.0,0.7983517898532,0.1330586316422,True,False,True,False,1.1202257425859234,False,True
NVDA,True,1.8377776588825487,4.0,1.0,2.0923457226096853,0.5230864306524213,True,False,True,False,2.7320533946780796,True,True
NVDA,True,1.023503915638835,4.0,2.0,1.3614703880190557,0.34036759700476393,True,False,True,False,0.8490430209276789,True,True
NVDA,True,1.0093406666426372,1558.0,3.0,0.7873349136471441,0.19683372841178604,True,False,True,False,1.7794302123032824,True,True
NVDA,True,1.1289595507076047,149.0,3.0,1.407069458065071,0.7035347290325356,True,False,True,False,1.274205808693377,True,True
NVDA,True,1.3133697475641806,20.0,6.0,1.7429286289809651,0.24898980414013788,True,False,True,False,0.5447499521146837,True,True
NVDA,True,1.0381287115794764,29.0,5.0,1.7429286289809651,0.24898980414013788,True,True,False,False,,True,True
NVDA,True,1.765712134479752,156.0,3.0,4.343293954134816,0.4825882171260907,True,True,False,False,,True,True
NVDA,True,1.8935321189215162,23.0,3.0,1.3424620754463685,0.19178029649233838,True,False,True,False,2.812096636185585,True,False
NVDA,True,1.9329424459666233,12.0,1.0,1.4077425842131652,0.28154851684263305,True,False,True,False,4.022802728875227,True,True
NVDA,True,1.6402672772588511,233.0,5.0,3.295652173913049,0.2197101449275366,True,False,True,False,1.5668224737994967,True,True
NVDA,True,1.0123642419625178,267.0,4.0,3.295652173913049,0.2197101449275366,True,False,True,False,1.9865260597000427,True,True
NVDA,True,1.1601158150062638,342.0,2.0,1.2659325414029252,0.6329662707014626,True,False,True,False,3.6905697739125287,True,True
NVDA,True,1.134227209024424,53.0,5.0,1.0839760068551847,0.5419880034275923,True,False,True,False,6.84080785442855,False,True
NVDA,True,1.136566900822603,610.0,2.0,1.3227953410981725,0.4409317803660575,True,False,True,False,0.5902612634106313,True,True
NVDA,True,1.4129846316753998,669.0,1.0,1.2662926909750838,0.31657317274377095,True,False,True,False,0.9816524809534277,False,True
NVDA,True,1.5301863892067087,3.0,1.0,0.4295390715347729,0.14317969051159093,True,False,True,False,5.956209385944357,True,False
NVDA,True,2.488048718137695,590.0,2.0,3.5621490235520916,0.5936915039253486,True,False,True,False,0.6899630899037283,True,True
NVDA,True,1.1487526573323668,1.0,2.0,0.4680708793045823,0.4680708793045823,True,False,True,False,3.7763593103109594,True,False
NVDA,True,1.0887277899745806,740.0,4.0,0.9553317841466559,0.47766589207332794,True,False,True,False,1.3020595866588056,True,True
NVDA,True,1.0428312171793834,646.0,4.0,1.940502650025654,0.646834216675218,True,False,True,False,4.050998189812133,False,True
NVDA,True,1.1379311228630185,674.0,5.0,1.940502650025654,0.646834216675218,True,False,True,False,0.9324713367905134,True,True
NVDA,True,1.2247769927735312,754.0,5.0,1.3614703880190557,0.34036759700476393,True,False,True,False,1.27726743532097,True,True
NVDA,True,1.126409372717053,92.0,1.0,2.7142857142857175,0.2261904761904765,True,False,True,False,3.4147989404475223,True,True
NVDA,True,1.028249724210772,797.0,4.0,3.5621490235520916,0.5936915039253486,True,True,False,False,,True,True
NVDA,True,1.0160494590887215,568.0,4.0,2.852126247269923,0.21939432671307096,True,False,True,False,2.467548686358342,True,True
NVDA,True,1.15305910493688,136.0,3.0,1.9219569015725122,0.1747233546884102,True,False,True,False,3.335635267853113,True,True
NVDA,True,1.1849674916421782,1162.0,3.0,1.2539576737210427,0.25079153474420857,True,False,True,False,0.7519986004652304,True,True
NVDA,True,1.0139566447723274,1077.0,1.0,0.8913890090869764,0.4456945045434882,True,True,False,False,,True,True
NVDA,True,1.2105070498346304,16.0,3.0,0.4529463500439758,0.2264731750219879,True,False,True,False,1.0991106955553656,True,True
NVDA,True,3.026460717077163,3.0,1.0,2.07547169811321,0.69182389937107,False,False,False,True,,False,False
NVDA,True,1.1160109917895593,7.0,1.0,0.8140855736463455,0.11629793909233507,True,False,True,False,1.2286359542637195,True,False
NVDA,True,1.214945830444781,7.0,2.0,0.5746314351655593,0.19154381172185309,True,False,True,False,5.608529007983376,False,True
NVDA,True,1.7895129407774413,3.0,2.0,0.8101851851851851,0.2700617283950617,True,False,True,False,2.554765185188815,False,False
NVDA,True,1.203330988896951,20.0,2.0,0.8101851851851851,0.2700617283950617,True,False,True,False,2.2336831481399724,True,True
NVDA,True,1.1145689424901226,3.0,1.0,0.8265972507649461,0.27553241692164865,True,False,True,False,0.8679828932666431,True,True
NVDA,True,1.512697793979838,68.0,2.0,0.8101851851851851,0.2700617283950617,True,False,True,False,5.761405510984044,True,True
NVDA,True,1.876743923162964,1203.0,1.0,1.1406494342746711,0.2851623585686678,True,False,True,False,1.8314119443426178,True,True
NVDA,True,1.2307936289672916,206.0,4.0,0.4935923561110372,0.09871847122220744,True,False,True,False,3.3284940748593392,True,True
NVDA,True,1.1011975345532399,1280.0,2.0,1.4077425842131652,0.28154851684263305,True,False,True,False,3.4428244758445925,True,True
NVDA,True,2.1749402537771996,9.0,1.0,1.0207537129311661,0.11341707921457402,True,False,True,False,1.8732144382242495,True,False
NVDA,True,2.4481095230378087,17.0,1.0,2.651633782231972,0.2946259758035525,True,True,False,False,,True,False
NVDA,True,2.6239162841944124,35.0,2.0,2.651633782231972,0.2946259758035525,True,False,True,False,0.8621439219495756,True,False
NVDA,True,1.507697235493622,3.0,1.0,4.680504680504675,1.5601682268348915,True,True,False,False,,True,True
NVDA,True,1.0790988463720734,97.0,2.0,2.6310337683861675,0.8770112561287225,True,False,True,False,2.455340853339339,False,True
NVDA,True,1.127173032484359,58.0,2.0,4.680504680504675,1.5601682268348915,True,False,True,False,7.414838252820984,True,False
NVDA,True,1.5177596071979722,203.0,2.0,2.651633782231972,0.2946259758035525,True,False,True,False,6.532437349380067,True,False
NVDA,True,1.8112593729261643,128.0,2.0,3.260433386837881,0.2173622257891921,True,False,True,False,14.881396452868616,True,True
NVDA,True,1.0443858677074898,1719.0,10.0,1.1589698046181107,0.3863232682060369,True,False,True,False,1.6253255066197925,True,True
NVDA,True,1.0010309564805977,502.0,6.0,1.6571297779812206,0.20714122224765258,True,False,True,False,1.2078860618788152,True,True
NVDA,True,1.0225023577822534,419.0,6.0,1.1463761250592077,0.3821253750197359,True,False,True,False,2.635992316851491,True,True
NVDA,True,2.1252380567745273,602.0,3.0,0.8101851851851851,0.2700617283950617,True,True,False,False,,True,True
NVDA,True,1.758386575735342,631.0,4.0,0.8101851851851851,0.2700617283950617,True,False,True,False,2.5241355683942834,True,True
NVDA,True,1.0703457588441367,594.0,6.0,1.6571297779812206,0.20714122224765258,True,False,True,False,0.7247632716837106,True,True
NVDA,True,1.0631094312889626,68.0,3.0,2.8643715550736437,0.35804644438420546,True,False,True,False,7.472730371390379,True,True
NVDA,True,1.0029838483376237,834.0,7.0,0.4935923561110372,0.09871847122220744,True,False,True,False,1.0406900080495511,True,True
NVDA,True,1.0849139380597461,125.0,3.0,2.8643715550736437,0.35804644438420546,True,False,True,False,2.284029343283652,True,True
NVDA,True,1.052014837966812,14.0,3.0,1.0287145540746092,0.34290485135820303,True,False,True,False,1.1248466344414165,True,True
NVDA,True,1.2605501241208996,25.0,5.0,1.9691325172964333,0.19691325172964333,True,False,True,False,1.8277976799753313,True,True
NVDA,True,2.7350420163600164,868.0,4.0,0.8101851851851851,0.2700617283950617,False,False,False,True,,True,False
NVDA,True,2.0603057927992574,600.0,1.0,9.444717444717444,1.888943488943489,True,False,True,False,5.563820957366133,False,True
NVDA,True,1.003703284657362,519.0,2.0,1.6832516461210978,0.33665032922421956,True,False,True,False,1.1793513594723806,True,True
NVDA,True,1.7479392776578757,13.0,3.0,0.9242871189773821,0.46214355948869107,True,False,True,False,1.9586837295740587,False,False
NVDA,True,1.3043128091587284,16.0,1.0,0.5649717514124211,0.09416195856873684,True,False,True,False,14.539251607975116,False,True
NVDA,True,1.3376649669385048,19.0,2.0,1.0164033410486113,0.16940055684143523,True,False,True,False,1.1637685212365054,True,False
NVDA,True,1.0569533915468035,814.0,2.0,4.680504680504675,1.5601682268348915,True,False,True,False,1.3589400748458647,False,True
NVDA,True,1.0062817988422077,281.0,3.0,0.9315278978200315,0.13307541397429024,True,False,True,False,0.7015221683357099,True,True
NVDA,True,1.2717545958749643,300.0,4.0,2.019230769230764,0.3365384615384606,True,False,True,False,0.6358772979374822,True,False
NVDA,True,1.5404039222555415,329.0,1.0,2.2146507666098723,0.31637868094426747,True,False,True,False,7.924059816287632,True,True
NVDA,True,1.1489845245793435,1118.0,4.0,1.1463761250592077,0.3821253750197359,True,False,True,False,1.9245490786704462,True,False
NVDA,True,1.0220239731886602,1345.0,3.0,0.36799396112474103,0.18399698056237052,True,False,True,False,7.281920808968902,False,True
NVDA,True,2.6361200380158847,3.0,1.0,1.2443123781223915,0.41477079270746386,True,False,True,False,1.9679790145556542,True,True
NVDA,True,1.92510154526599,737.0,2.0,3.1488111631322933,0.20992074420881957,True,False,True,False,0.8719577587380956,True,True
NVDA,True,1.2397431822405978,6.0,4.0,0.7455518455838611,0.12425864093064352,True,False,True,False,7.325755167785412,True,True
NVDA,True,1.0906569172141736,819.0,2.0,7.071982680858743,0.3535991340429372,True,False,True,False,1.252635667295494,True,True
NVDA,True,2.364301981921968,6.0,1.0,1.151461470327723,0.1919102450546205,True,False,True,False,7.063896105496949,True,True
NVDA,True,1.0111397834306137,104.0,1.0,2.107103422892902,0.26338792786161275,True,False,True,False,4.853470960466754,True,True
NVDA,True,1.0704239664595983,1160.0,5.0,3.623222636874669,0.2588016169196192,True,False,True,False,1.0396203990794717,True,True
NVDA,True,1.0349609803155015,1638.0,3.0,0.5746314351655593,0.19154381172185309,True,False,True,False,4.754820735652374,True,True
NVDA,True,1.433104983511863,304.0,3.0,1.2443123781223915,0.41477079270746386,True,False,True,False,20.71488112530794,True,True
NVDA,True,1.3028362605410193,16.0,4.0,1.4818062253397613,0.18522577816747016,True,False,True,False,1.6354753057855482,True,True
NVDA,True,1.280602218150347,1024.0,2.0,4.549829381398199,0.14218216816869372,True,False,True,False,1.731518492146917,True,False
NVDA,True,1.2397497951421963,132.0,4.0,0.817223198594018,0.2724077328646727,True,False,True,False,0.7485281781990776,True,True
NVDA,True,1.3093130434437408,488.0,2.0,1.094759511844938,0.09122995932041149,True,False,True,False,4.231886801130651,False,True
NVDA,True,1.0976381683142173,21.0,2.0,0.45516814706792225,0.03034454313786148,True,False,True,False,3.145470571885603,True,True
NVDA,True,1.3397009693343305,1155.0,3.0,1.623976762608924,0.10826511750726162,True,False,True,False,1.8849281080169515,True,True
NVDA,True,1.0396146224577307,1480.0,3.0,2.5577484733162232,0.6394371183290558,True,False,True,False,2.8038091332951085,True,True
NVDA,True,1.1524717193799734,58.0,3.0,0.6246151139262848,0.1561537784815712,True,False,True,False,13.390623787081529,False,False
NVDA,True,2.1570710756290787,7.0,1.0,1.3241931363365467,0.1891704480480781,True,False,True,False,1.6852117778352163,True,False
NVDA,True,3.7587908642496664,82.0,1.0,1.3241931363365467,0.1891704480480781,False,False,False,True,,False,True
NVDA,True,1.5469463571040647,17.0,1.0,0.3464351396433011,0.05773918994055018,True,False,True,False,30.965146571862544,False,False
NVDA,True,1.950241572108199,3.0,1.0,1.1341222879684496,0.3780407626561499,True,True,False,False,,True,True
NVDA,True,1.8750944388862572,41.0,2.0,0.31372229465450224,0.03485803273938914,True,False,True,False,37.50188877772501,False,False
NVDA,True,2.5613082385387247,14.0,1.0,1.1466136676349183,0.08190097625963702,True,True,False,False,,True,False
NVDA,True,3.6768083089958172,10.0,1.0,2.343344456803854,0.23433444568038536,True,False,True,False,0.8233779224778445,False,False
NVDA,True,1.837032935015291,87.0,1.0,2.343344456803854,0.23433444568038536,False,False,False,True,,False,True
NVDA,True,1.6631158266404116,55.0,2.0,0.5216812194760871,0.07452588849658387,True,False,True,False,3.0126934236684093,False,False
NVDA,True,1.293965600507606,64.0,1.0,1.0134128166914942,0.5067064083457471,True,False,True,False,5.754017244810441,True,False
NVDA,True,1.132777030740088,119.0,4.0,0.5216812194760871,0.07452588849658387,True,True,False,False,,True,True
NVDA,True,1.0039424606723453,146.0,2.0,0.5216812194760871,0.07452588849658387,True,False,True,False,3.6536922339226092,True,False
NVDA,True,1.2561614112312232,186.0,7.0,0.2956393200295681,0.14781966001478405,True,False,True,False,0.7793702186470753,True,True
NVDA,True,1.429083261828663,51.0,1.0,0.4555128252996194,0.11387820632490485,True,False,True,False,2.0769343405243843,True,True
NVDA,True,1.3146742087540768,44.0,3.0,0.44262599962804444,0.04918066662533828,True,False,True,False,7.285998184963781,False,False
NVDA,True,1.1077016268628177,11.0,2.0,0.3923062273852712,0.035664202489570106,True,False,True,False,2.2574678724672217,False,False
NVDA,True,1.3901491271647968,645.0,2.0,0.5216812194760871,0.07452588849658387,True,False,True,False,5.7591892411119865,True,False
NVDA,True,1.1478279623627752,499.0,2.0,1.1665562670199514,0.16665089528856447,True,False,True,False,6.0702440317264275,False,False
NVDA,True,3.1559414920742026,8.0,1.0,2.906328408140499,0.36329105101756237,False,False,False,True,,False,True
NVDA,True,3.0996185283105038,2.0,1.0,1.1220648861803175,0.5610324430901588,True,True,False,False,,True,False
NVDA,True,1.6998798957068453,94.0,4.0,1.731238838065386,0.17312388380653862,True,True,False,False,,True,False
NVDA,True,1.1071139213262087,566.0,2.0,0.4555128252996194,0.11387820632490485,True,False,True,False,1.9496961977337826,True,True
NVDA,True,1.104156282501925,921.0,4.0,2.343344456803854,0.23433444568038536,True,False,True,False,7.476335310434871,False,False
NVDA,True,2.040589952207573,3.0,5.0,0.8493420333175316,0.28311401110584383,True,False,True,False,0.8402429214972668,True,False
NVDA,True,1.1877869406918669,591.0,3.0,0.47310575733312277,0.15770191911104092,True,False,True,False,16.83380802153008,False,True
NVDA,True,1.5088072166760482,282.0,1.0,1.9108731875066427,0.1364909419647602,True,False,True,False,0.6451451547166649,True,True
NVDA,True,1.2455042389709674,2.0,1.0,0.7176528530218687,0.3588264265109343,True,False,True,False,4.122288366151724,False,False
NVDA,True,1.1474896397538097,395.0,3.0,0.7029120642662385,0.08786400803327982,True,False,True,False,9.451366280123315,True,True
NVDA,True,1.1257195698926334,527.0,3.0,0.8138101109741067,0.27127003699136887,True,False,True,False,13.530707771453317,False,False
NVDA,True,1.139845680037823,247.0,1.0,0.7176528530218687,0.3588264265109343,True,False,True,False,2.402255411692643,True,False
NVDA,True,2.2980539329421803,191.0,3.0,0.8579032145108162,0.2859677381702721,True,False,True,False,6.60690505720902,False,True
NVDA,True,1.051567652847694,286.0,1.0,2.225694444444453,0.1712072649572656,True,False,True,False,1.5890355643032381,True,False
NVDA,True,1.1859099459766458,39.0,3.0,1.2411347517730473,0.0954719039825421,True,False,True,False,2.591432844911983,True,False
NVDA,True,1.233016237992389,846.0,8.0,1.1783383312753484,0.16833404732504978,True,False,True,False,3.6990487139771666,True,True
NVDA,True,1.6109777008190183,621.0,1.0,1.9598201742062518,0.2799743106008931,True,False,True,False,7.278167112628671,True,False
NVDA,True,1.6241316420631158,346.0,2.0,1.2411347517730473,0.0954719039825421,True,False,True,False,5.781908645744696,False,True
NVDA,True,1.0946443229284053,329.0,8.0,0.400469515984266,0.05005868949803325,True,False,True,False,3.831255130249219,True,False
NVDA,True,1.1366905735105874,1188.0,3.0,2.906328408140499,0.36329105101756237,True,False,True,False,1.835475762144215,True,True
NVDA,True,1.0513522840992526,719.0,3.0,0.8539829203416122,0.05337393252135076,True,False,True,False,4.205409136396844,True,True
NVDA,True,1.1155732848307376,692.0,6.0,0.7340604026845519,0.14681208053691036,True,False,True,False,5.236996809344504,True,True
NVDA,True,1.0754188608722473,538.0,3.0,0.5696818118660506,0.2848409059330253,True,False,True,False,18.515907343714336,False,False
NVDA,True,1.195001487392952,3.0,2.0,0.23046160103030122,0.07682053367676707,True,False,True,False,33.46004164700388,False,False
NVDA,True,1.6261339359103768,4.0,2.0,0.4765974230870328,0.1191493557717582,True,False,True,False,4.408629781801354,False,False
NVDA,True,2.279636494449876,4.0,1.0,1.262820512820512,0.315705128205128,True,False,True,False,1.3376379430243137,False,False
NVDA,True,1.5175390216489957,26.0,1.0,1.0288197328902893,0.04899141585191853,True,False,True,False,2.9472865296487445,False,False
NVDA,True,1.263827062939459,4.0,1.0,0.5486315923001177,0.13715789807502943,True,False,True,False,2.4449738507333536,False,False
NVDA,True,1.0946412907477705,122.0,1.0,0.8010509788842962,0.4005254894421481,True,False,True,False,6.242061646049999,False,False
NVDA,True,1.9293771051178106,43.0,2.0,0.5235269854364419,0.26176349271822097,True,False,True,False,4.200414739266691,True,False
NVDA,True,1.0190315393160874,323.0,2.0,0.9510425518007795,0.19020851036015587,True,False,True,False,3.3243815790802436,False,True
NVDA,True,2.402292413045963,332.0,2.0,0.5001623903864774,0.2500811951932387,True,False,True,False,10.945444806940932,True,True
NVDA,True,1.11831024201855,8.0,1.0,0.3438176493059926,0.04297720616324908,True,False,True,False,16.47925092483847,False,False
NVDA,True,1.1815171550736412,33.0,3.0,0.36904985300556914,0.18452492650278457,True,False,True,False,22.85104455238031,False,False
NVDA,True,1.2865579250063959,3.0,1.0,0.5192232660043874,0.17307442200146245,True,False,True,False,2.7785326615684327,False,False
NVDA,True,1.0261120400938322,120.0,1.0,0.19568873260968853,0.027955533229955504,True,False,True,False,1.417011864891456,True,False
NVDA,True,1.0464381571293495,107.0,1.0,0.2073170731707338,0.06910569105691126,True,False,True,False,2.69700555961165,True,True
NVDA,True,3.22792540333755,3.0,1.0,1.7648766328011565,0.5882922109337189,True,True,False,False,,True,False
NVDA,True,2.489865565413449,21.0,1.0,0.34825870646766105,0.17412935323383052,True,False,True,False,3.0726000594464695,True,True
NVDA,True,1.732896402997255,11.0,1.0,0.5813953488372147,0.1937984496124049,True,False,True,False,0.7858483688010407,True,True
NVDA,True,1.5388522396762507,531.0,2.0,0.6971455927233681,0.11619093212056136,True,False,True,False,2.3120686359667126,False,False
NVDA,True,2.8353242718948657,23.0,1.0,0.7391265938337381,0.05685589183336447,True,False,True,False,5.323092665299595,True,True
NVDA,True,1.3830220101452033,553.0,6.0,1.7648766328011565,0.5882922109337189,True,False,True,False,1.8606123445838574,True,True
NVDA,True,1.161796982168288,89.0,2.0,0.18417266187049966,0.061390887290166556,True,False,True,False,8.411410150898416,False,False
NVDA,True,2.7348912563326087,84.0,1.0,0.24678050717649186,0.04935610143529837,True,False,True,False,10.69093854748184,True,False
