event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,tweezer_top,short,2427,2021-02-03,-1.5214890637964096
candlestick,bullish_harami,long,1552,2017-08-11,-1.5186119340249198
candlestick,tweezer_bottom,long,672,2014-02-13,-1.517356658376571
candlestick,bullish_engulfing,long,672,2014-02-13,-1.517356658376571
candlestick,tweezer_top,short,1197,2016-03-16,1.5114842472268266
candlestick,bearish_harami,short,1197,2016-03-16,1.5114842472268266
candlestick,bullish_harami,long,840,2014-10-14,1.5114706628913563
structure,double_bottom,long,3216,2024-03-25,1.5024188121817283
candlestick,bearish_harami,short,2606,2021-10-19,-1.4999391712995571
candlestick,bullish_harami,long,2057,2019-08-15,-1.492012872874352
candlestick,shooting_star,short,805,2014-08-25,1.4909319569572599
structure,hs_bottom,long,805,2014-08-25,1.4909319569572599
candlestick,hanging_man,short,1420,2017-02-02,-1.4869938787724264
structure,double_bottom,long,2113,2019-11-04,-1.4772867552435018
candlestick,shooting_star,short,2113,2019-11-04,-1.4772867552435018
candlestick,marubozu,long,1117,2015-11-18,1.4648705075949584
candlestick,marubozu,short,3402,2024-12-18,1.464717787483932
candlestick,tweezer_top,short,2401,2020-12-24,1.444200521513916
candlestick,tweezer_top,short,3532,2025-06-30,1.4357964835442734
candlestick,bearish_engulfing,short,3532,2025-06-30,1.4357964835442734
candlestick,dark_cloud_cover,short,3489,2025-04-28,-1.4331393101450138
candlestick,tweezer_top,short,3489,2025-04-28,-1.4331393101450138
candlestick,bullish_harami,long,1544,2017-08-01,-1.4234301188105134
candlestick,hanging_man,short,1252,2016-06-03,-1.419630574697801
candlestick,bearish_harami,short,1252,2016-06-03,-1.419630574697801
candlestick,tweezer_top,short,1252,2016-06-03,-1.419630574697801
candlestick,bearish_harami,short,1490,2017-05-15,1.4165394530110134
candlestick,tweezer_top,short,1490,2017-05-15,1.4165394530110134
structure,double_bottom,long,284,2012-07-27,-1.4031694681485563
structure,double_bottom,long,284,2012-07-27,-1.4031694681485563
candlestick,shooting_star,short,1185,2016-02-29,1.4008580514471851
candlestick,bearish_harami,short,2072,2019-09-06,-1.4000476527682755
candlestick,tweezer_top,short,2072,2019-09-06,-1.4000476527682755
candlestick,tweezer_top,short,2973,2023-04-05,1.3946623970229814
candlestick,hammer,long,2050,2019-08-06,-1.3910715479063556
candlestick,tweezer_bottom,long,2127,2019-11-22,1.3885364693279314
structure,double_bottom,long,2618,2021-11-04,1.38481514879535
structure,bull_flag,long,1205,2016-03-29,1.3841622170645294
candlestick,shooting_star,short,2460,2021-03-23,-1.3839077284611554
candlestick,tweezer_top,short,335,2012-10-09,-1.382690918023228
candlestick,bearish_engulfing,short,2659,2022-01-04,-1.381909479081445
candlestick,shooting_star,short,644,2014-01-03,-1.377261175602989
candlestick,bullish_engulfing,long,867,2014-11-20,-1.3735171798708077
structure,hs_top,short,3453,2025-03-06,-1.3702043058372282
candlestick,hanging_man,short,1789,2018-07-23,-1.3629265782114142
candlestick,shooting_star,short,979,2015-05-05,1.348561932746159
candlestick,shooting_star,short,2478,2021-04-19,1.3469778726486736
candlestick,bullish_harami,long,242,2012-05-29,1.3457487886449033
candlestick,tweezer_bottom,long,242,2012-05-29,1.3457487886449033
candlestick,marubozu,short,3320,2024-08-22,1.3455941926330883
candlestick,bearish_engulfing,short,3320,2024-08-22,1.3455941926330883
candlestick,evening_star,short,3320,2024-08-22,1.3455941926330883
candlestick,bullish_engulfing,long,3141,2023-12-05,1.3344167959702171
candlestick,tweezer_top,short,1965,2019-04-04,1.330502703798741
candlestick,tweezer_bottom,long,2639,2021-12-06,-1.3287114032599263
candlestick,bullish_harami,long,2639,2021-12-06,-1.3287114032599263
candlestick,inverted_hammer,long,2341,2020-09-30,1.3281567565356738
candlestick,tweezer_bottom,long,2341,2020-09-30,1.3281567565356738
candlestick,tweezer_top,short,1403,2017-01-09,1.3251013126364837
structure,double_bottom,long,256,2012-06-18,1.324890264924086
