event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,bearish_engulfing,short,3461,2025-03-18,4.156282023799378
candlestick,marubozu,long,295,2012-08-13,4.136505126953125
candlestick,bullish_engulfing,long,879,2014-12-09,-4.1272335884286715
candlestick,tweezer_top,short,3109,2023-10-19,-4.126299564647094
candlestick,shooting_star,short,3109,2023-10-19,-4.126299564647094
candlestick,bearish_engulfing,short,3109,2023-10-19,-4.126299564647094
candlestick,tweezer_bottom,long,2463,2021-03-26,4.125072219920934
candlestick,bearish_engulfing,short,3418,2025-01-14,-4.123797654118152
candlestick,tweezer_bottom,long,2860,2022-10-21,4.121675758357235
candlestick,piercing,long,1115,2015-11-16,4.116304900753391
candlestick,evening_star,short,2264,2020-06-11,4.114321993253062
candlestick,dark_cloud_cover,short,2445,2021-03-02,-4.108055687993381
candlestick,bullish_engulfing,long,2145,2019-12-19,4.106849671877716
candlestick,bullish_harami,long,2580,2021-09-13,-4.09228368511533
candlestick,tweezer_top,short,2977,2023-04-12,4.0911852237742785
candlestick,bearish_engulfing,short,1231,2016-05-04,-4.087489121693821
candlestick,morning_star,long,2902,2022-12-21,-4.07530778651123
candlestick,tweezer_top,short,2577,2021-09-08,-4.074532460415046
candlestick,bearish_engulfing,short,3195,2024-02-23,-4.065306813092629
candlestick,tweezer_bottom,long,3098,2023-10-04,4.059658472353264
candlestick,marubozu,long,2531,2021-07-02,4.05829694435023
candlestick,three_white_soldiers,long,3285,2024-07-03,4.057770304916127
candlestick,three_black_crows,short,2579,2021-09-10,-4.047794005427487
candlestick,bullish_harami,long,2443,2021-02-26,-4.040905030146678
candlestick,bearish_harami,short,673,2014-02-14,-4.0313159883797125
structure,double_bottom,long,912,2015-01-28,4.0152675230608725
structure,double_bottom,long,912,2015-01-28,4.0152675230608725
candlestick,hanging_man,short,924,2015-02-13,4.005348020577992
candlestick,tweezer_top,short,924,2015-02-13,4.005348020577992
candlestick,hanging_man,short,3504,2025-05-19,-4.004215278873045
candlestick,bullish_engulfing,long,2151,2019-12-30,4.0031606296428155
candlestick,hanging_man,short,2151,2019-12-30,4.0031606296428155
candlestick,inverted_hammer,long,3462,2025-03-19,4.000186020542084
candlestick,bearish_harami,short,1291,2016-07-29,3.991942902463011
candlestick,bearish_engulfing,short,1858,2018-10-29,-3.990765643367801
structure,bear_flag,short,1858,2018-10-29,-3.990765643367801
structure,double_top,short,1858,2018-10-29,-3.990765643367801
candlestick,bullish_harami,long,3301,2024-07-26,-3.9869710835595096
structure,double_bottom,long,2717,2022-03-29,-3.984133110931546
candlestick,bullish_engulfing,long,1972,2019-04-15,3.9803283163320207
candlestick,tweezer_top,short,473,2013-05-01,3.979141979768566
candlestick,bullish_engulfing,long,2157,2020-01-08,3.974401430105698
structure,double_top,short,2489,2021-05-04,-3.9734078151615795
candlestick,shooting_star,short,3688,2026-02-11,-3.9637072332974137
structure,hs_bottom,long,2344,2020-10-05,3.948496544309952
candlestick,bearish_engulfing,short,3174,2024-01-24,-3.9280202517472684
candlestick,tweezer_top,short,3355,2024-10-11,3.9244089457340334
candlestick,bearish_engulfing,short,3355,2024-10-11,3.9244089457340334
candlestick,tweezer_bottom,long,3691,2026-02-17,3.922239621039873
candlestick,hanging_man,short,1574,2017-09-13,-3.9210740658686536
candlestick,hanging_man,short,798,2014-08-14,3.9179484049479165
candlestick,marubozu,long,2755,2022-05-23,3.913078107492203
structure,bull_flag,long,2092,2019-10-04,3.90291212930925
candlestick,inverted_hammer,long,2913,2023-01-09,3.887831774627147
candlestick,morning_star,long,2738,2022-04-28,-3.886580685696265
candlestick,three_white_soldiers,long,2784,2022-07-06,3.8832935368479156
candlestick,evening_star,short,31,2011-07-27,-3.8768183638879163
structure,double_bottom,long,846,2014-10-22,3.874167954097697
candlestick,bearish_engulfing,short,1541,2017-07-27,3.872211693405357
candlestick,evening_star,short,1541,2017-07-27,3.872211693405357
candlestick,tweezer_top,short,1541,2017-07-27,3.872211693405357
candlestick,dark_cloud_cover,short,1776,2018-07-03,3.8658115926145533
candlestick,bullish_harami,long,3186,2024-02-09,-3.860210913059729
candlestick,bullish_harami,long,1367,2016-11-15,3.8465154729761593
structure,bull_flag,long,2280,2020-07-06,3.8464637282447462
candlestick,bullish_engulfing,long,1833,2018-09-24,3.845285452842711
candlestick,tweezer_bottom,long,3632,2025-11-19,3.8315492398218494
candlestick,marubozu,short,3258,2024-05-23,3.825981223067683
candlestick,dark_cloud_cover,short,2068,2019-08-30,3.813352134523539
candlestick,morning_star,long,2658,2022-01-03,-3.807479196160831
candlestick,bearish_harami,short,2805,2022-08-04,3.7935037920129746
candlestick,bearish_engulfing,short,197,2012-03-23,3.7882743152114533
candlestick,evening_star,short,3113,2023-10-25,3.7814149561098027
candlestick,bearish_engulfing,short,1317,2016-09-06,3.7790156083106994
candlestick,marubozu,long,3289,2024-07-10,-3.7771496322152354
candlestick,bearish_harami,short,1257,2016-06-10,-3.77416097118956
candlestick,dark_cloud_cover,short,2268,2020-06-17,3.7685941403367673
candlestick,tweezer_bottom,long,1180,2016-02-22,3.7675491632511706
candlestick,bearish_harami,short,2940,2023-02-16,-3.766839042366342
candlestick,shooting_star,short,2940,2023-02-16,-3.766839042366342
candlestick,tweezer_top,short,2087,2019-09-27,3.765647545274992
