event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,evening_star,short,2493,2021-05-10,-1.7524490559789094
candlestick,marubozu,short,2493,2021-05-10,-1.7524490559789094
candlestick,tweezer_bottom,long,2085,2019-09-25,1.7281073072224657
candlestick,bullish_engulfing,long,2085,2019-09-25,1.7281073072224657
candlestick,morning_star,long,2166,2020-01-22,-1.7192447750383266
candlestick,tweezer_top,short,1454,2017-03-23,1.7181811705197165
candlestick,bearish_harami,short,1454,2017-03-23,1.7181811705197165
candlestick,bearish_harami,short,996,2015-05-29,-1.7171308538735477
candlestick,shooting_star,short,1688,2018-02-27,-1.715032388725792
candlestick,marubozu,long,3361,2024-10-21,-1.7117852612484854
candlestick,hanging_man,short,1215,2016-04-12,1.7020052571827253
candlestick,bearish_engulfing,short,1215,2016-04-12,1.7020052571827253
candlestick,hammer,long,3769,2026-06-09,-1.7003739389062102
structure,double_bottom,long,642,2013-12-31,-1.6853901648615364
candlestick,hanging_man,short,3042,2023-07-17,-1.683127150339522
candlestick,hanging_man,short,2399,2020-12-22,-1.6813167381705456
candlestick,tweezer_top,short,2399,2020-12-22,-1.6813167381705456
candlestick,bearish_harami,short,2399,2020-12-22,-1.6813167381705456
candlestick,hanging_man,short,3153,2023-12-21,-1.6778983113404893
candlestick,hammer,long,1643,2017-12-20,-1.67682885461778
candlestick,morning_star,long,3207,2024-03-12,-1.6765858283831598
structure,bull_flag,long,3342,2024-09-24,-1.6712205067920043
candlestick,bearish_engulfing,short,3232,2024-04-17,-1.6695422345323077
structure,double_top,short,3232,2024-04-17,-1.6695422345323077
candlestick,bearish_engulfing,short,1401,2017-01-05,1.6611030976887222
candlestick,tweezer_bottom,long,2786,2022-07-08,1.6605602327692677
candlestick,bullish_engulfing,long,905,2015-01-16,-1.6533061883356224
candlestick,bearish_engulfing,short,2630,2021-11-22,-1.6303664997089975
candlestick,tweezer_top,short,2226,2020-04-17,1.6283518966837176
candlestick,bullish_engulfing,long,376,2012-12-10,1.6181311551081712
structure,bull_flag,long,376,2012-12-10,1.6181311551081712
structure,hs_bottom,long,3590,2025-09-22,1.6175596159415746
structure,double_bottom,long,3590,2025-09-22,1.6175596159415746
candlestick,bearish_engulfing,short,1617,2017-11-13,1.6084232991649756
candlestick,tweezer_top,short,1970,2019-04-11,-1.6027942847651495
candlestick,tweezer_bottom,long,446,2013-03-22,-1.602562541175203
candlestick,bullish_harami,long,446,2013-03-22,-1.602562541175203
candlestick,hanging_man,short,1406,2017-01-12,1.5951272626024873
structure,bull_flag,long,2263,2020-06-10,-1.5880572798184927
candlestick,tweezer_top,short,975,2015-04-29,1.5808530280828874
structure,double_bottom,long,794,2014-08-08,1.5789458824326599
candlestick,bearish_harami,short,2876,2022-11-14,-1.577170716656251
candlestick,hanging_man,short,2079,2019-09-17,-1.5684563496105612
candlestick,hanging_man,short,459,2013-04-11,-1.5661692798115652
candlestick,tweezer_top,short,1053,2015-08-19,-1.5658987804770548
candlestick,shooting_star,short,258,2012-06-20,-1.5613403130001584
structure,bull_flag,long,1964,2019-04-03,1.5480851683466272
candlestick,bullish_engulfing,long,628,2013-12-10,-1.542419583910546
candlestick,tweezer_bottom,long,628,2013-12-10,-1.542419583910546
candlestick,tweezer_top,short,2127,2019-11-22,-1.5316038857851928
candlestick,hammer,long,1630,2017-12-01,-1.5277218289049967
candlestick,hammer,long,1464,2017-04-06,-1.51845846254377
structure,hs_top,short,827,2014-09-25,-1.512695725268113
candlestick,bullish_harami,long,2364,2020-11-02,1.5042822198182169
candlestick,tweezer_bottom,long,449,2013-03-27,-1.5019710997099491
candlestick,tweezer_bottom,long,1008,2015-06-16,-1.5002263467632413
structure,hs_top,short,336,2012-10-10,1.499609629551711
candlestick,bullish_engulfing,long,2949,2023-03-02,-1.4969504837093246
candlestick,bullish_harami,long,2050,2019-08-06,-1.4965519680526922
candlestick,bearish_engulfing,short,798,2014-08-14,1.4893615537231566
candlestick,shooting_star,short,941,2015-03-11,1.4860104153901688
candlestick,bearish_harami,short,941,2015-03-11,1.4860104153901688
structure,double_top,short,497,2013-06-05,1.4830527916146705
candlestick,bullish_harami,long,729,2014-05-07,-1.4778363050940864
structure,hs_top,short,729,2014-05-07,-1.4778363050940864
structure,double_top,short,729,2014-05-07,-1.4778363050940864
candlestick,bullish_engulfing,long,406,2013-01-24,1.4766207500640787
candlestick,tweezer_bottom,long,406,2013-01-24,1.4766207500640787
structure,double_top,short,2446,2021-03-03,1.4740569463028814
candlestick,marubozu,short,2446,2021-03-03,1.4740569463028814
candlestick,hanging_man,short,2080,2019-09-18,-1.4668293745267527
candlestick,tweezer_top,short,2080,2019-09-18,-1.4668293745267527
candlestick,bullish_engulfing,long,620,2013-11-27,-1.4649682254103324
candlestick,tweezer_top,short,572,2013-09-20,-1.4566182370433318
